Alloy,Composition,Average_r,e/a,delta_r,delta_X,Smix,Hmix,Average_T,sws,B,C11,C12,C,C44,BV,GV,EV,vV,BR,GR,ER,vR,BH,GH,EH,vH,AVR,B/G,AZ,CP
TiVCrZrW,2129211118,1.3723999999999998,5.07,0.31678124944510205,0.10443294499342627,13.019055346708347,-5.532622508628937,2397.66,2.903,165.35,266.57,114.74,75.92,57.43,165.35,64.82,171.99,0.32664432043075936,165.35,63.63,169.18,0.329465051457976,165.35,64.23,170.59,0.3280546859443677,0.009264305177111645,2.5743422076911098,0.7564541622760801,57.309999999999995
TiVCrZrW,2815122817,1.4349000000000005,4.73,0.3432590129916474,0.1203951410979696,12.912415731273637,-6.356968493877339,2356.52,3.015,132.31,197.97,99.48,49.25,57.39,132.31,54.13,142.91,0.3199906886001862,132.31,53.83,142.21,0.3208691986866625,132.31,53.98,142.56,0.32042994364342436,0.0027788069655428327,2.451092997406447,1.1652791878172588,42.09
TiVCrZrW,19593433,1.4501,4.8900000000000015,0.4388356753956997,0.11919307865811675,11.761770893683831,-7.662932823870054,2617.01,3.048,147.36,228.69,106.7,61.0,63.27,147.36,62.36,163.96,0.3145666481643011,147.36,62.34,163.91,0.31461877007255856,147.36,62.35,163.94,0.31459270911842985,0.00016038492381712928,2.3634322373696874,1.0372131147540984,43.43
TiVCrZrW,1025131933,1.3936000000000002,5.17,0.4023860832583552,0.11238789970455006,12.666033159848885,-5.885472073577918,2646.92,2.958,173.32,283.52,118.22,82.65,64.01,173.32,71.47,188.5,0.31873594508225833,173.32,70.36,185.92,0.3212156118715273,173.32,70.91,187.21,0.31997577847689285,0.007826270887682434,2.4442250740375124,0.7744706594071386,54.209999999999994
TiVCrZrW,1823281615,1.3761,5.09,0.3052233772174077,0.11910411411869873,13.143607682600312,-6.60736945702029,2356.600000000001,2.907,158.51,258.66,108.43,75.11,54.13,158.51,62.52,165.78,0.3257039308614441,158.51,60.94,162.05,0.32960836579864666,158.51,61.73,163.92,0.3276561483300454,0.012797667260651267,2.5677952373238297,0.7206763413659966,54.300000000000004
TiVCrZrW,302291524,1.4067,4.88,0.3642693920713075,0.10175514728995284,12.787688327419374,-5.5934628272168325,2464.76,2.968,154.08,237.72,112.26,62.73,62.77,154.08,62.76,165.76,0.3206857142857143,154.08,62.76,165.76,0.3206857142857143,154.08,62.76,165.76,0.3206857142857143,0.0,2.455066921606119,1.000637653435358,49.49
TiVCrZrW,182662624,1.4240000000000002,4.8599999999999985,0.3820368568606961,0.1162067123706716,12.641059397727911,-5.865355734863637,2487.84,3.002,146.25,225.84,106.46,59.69,59.34,146.25,59.48,157.14,0.32092607831724307,146.25,59.48,157.14,0.32092607831724307,146.25,59.48,157.14,0.32092607831724307,0.0,2.4588096839273708,0.994136371251466,47.11999999999999
TiVCrZrW,2827251010,1.3719,4.9700000000000015,0.25326450600113704,0.10655228763381856,12.612678828289678,-5.873902659831726,2260.19,2.89,155.2,245.99,109.81,68.09,52.79,155.2,58.91,156.88,0.33152847419496295,155.2,58.0,154.73,0.33384262796027503,155.2,58.46,155.81,0.332685551077619,0.0077837652895389325,2.6548067054396167,0.775297400499339,57.02
TiVCrZrW,332517178,1.4025999999999998,4.75,0.24589054475518166,0.11452178831995248,12.611971137879332,-5.7018487289810125,2214.24,2.947,134.99,203.11,100.94,51.09,53.32,134.99,52.43,139.25,0.32806077831219943,134.99,52.4,139.2,0.32814788901764436,134.99,52.41,139.23,0.32810433366492187,0.00028617762091005567,2.5756535012402217,1.0436484634957917,47.62
TiVCrZrW,1334192311,1.3935000000000002,4.94,0.2837514933881405,0.12662049597122896,12.707023115010314,-6.114527619534888,2304.64,2.938,143.23,227.55,101.06,63.25,49.9,143.23,55.24,146.84,0.329129977522529,143.23,54.5,145.1,0.33116132096904105,143.23,54.87,145.97,0.33014564924578504,0.006743211226535465,2.6103517404774923,0.7889328063241107,51.160000000000004
TiVCrZrW,3026121220,1.3942,4.9,0.3352885921113332,0.1003013459530828,12.821699659327926,-5.353574910175078,2405.84,2.943,155.25,240.72,112.51,64.11,60.54,155.25,61.97,164.07,0.3238554536496627,155.25,61.92,163.96,0.32398089715162887,155.25,61.94,164.02,0.32391817540064577,0.0004035838243602967,2.50645786244753,0.9443144595226953,51.970000000000006
TiVCrZrW,198292915,1.4131,4.959999999999999,0.32807954828059605,0.13811368505691246,12.638380316783895,-8.432352304053595,2347.0,2.9760000000000004,138.43,220.87,97.22,61.83,52.98,138.43,56.52,149.25,0.32030902269981554,138.43,56.2,148.5,0.3212051156970455,138.43,56.36,148.87,0.3207570691984305,0.0028388928317956024,2.4561745919091558,0.8568655992236778,44.24
TiVCrZrW,1714223215,1.4238000000000002,4.880000000000001,0.3320948057407703,0.13652677393097665,12.95972628964003,-7.71347092629457,2350.4,2.997,134.07,209.2,96.5,56.35,52.7,134.07,54.16,143.19,0.3219865460043386,134.07,54.1,143.06,0.3221603734303434,134.07,54.13,143.12,0.322073459717341,0.0005542213190466947,2.4768150748198776,0.9352262644188111,43.8
TiVCrZrW,3412162513,1.4294999999999998,4.7,0.3076364575273873,0.12026948906518227,12.68917799498814,-6.478317119743446,2283.05,3.002,128.88,191.33,97.66,46.84,56.44,128.88,52.6,138.9,0.32037155086057734,128.88,52.16,137.88,0.3216955332725615,128.88,52.38,138.39,0.3210335420665694,0.004200076365024865,2.460481099656357,1.2049530315969255,41.22
TiVCrZrW,127242334,1.4002,5.23,0.4150164334095699,0.12511578637406234,12.370471354326193,-7.559794072310012,2654.67,2.969,171.15,284.54,114.45,85.04,65.47,171.15,73.3,192.42,0.3126118449083937,171.15,72.11,189.68,0.3152793906687615,171.15,72.7,191.05,0.3139456177885776,0.008183756275359314,2.354195323246217,0.7698730009407337,48.980000000000004
TiVCrZrW,112782331,1.4086,5.05,0.4054897779229459,0.1149262372132665,12.466599614056893,-5.977900770674975,2612.21,2.9810000000000003,162.97,261.02,113.95,73.53,62.14,162.97,66.7,176.07,0.31992764709058513,162.97,66.24,175.02,0.3210213455822751,162.97,66.47,175.54,0.3204744963364301,0.0034602076124568074,2.4517827591394616,0.8450972392220862,51.81
TiVCrZrW,138321928,1.3817000000000002,5.2799999999999985,0.3828066221997733,0.12471611764323008,12.503219147733585,-7.364889705557348,2563.49,2.9330000000000003,172.39,291.44,112.86,89.29,64.09,172.39,74.17,194.6,0.3118595055298136,172.39,72.25,190.17,0.31613280852363335,172.39,73.21,192.39,0.31399615702672345,0.013112962710012303,2.3547329599781452,0.7177735468697503,48.769999999999996
TiVCrZrW,242919217,1.4002,4.8100000000000005,0.2398857227931666,0.12326378219087715,12.728024380238624,-6.039940915201088,2218.64,2.943,135.01,207.61,98.71,54.45,50.59,135.01,52.13,138.57,0.32895485169306143,135.01,52.07,138.41,0.3291292933712535,135.01,52.1,138.49,0.32904207253215745,0.0005758157389635535,2.591362763915547,0.9291092745638201,48.11999999999999
TiVCrZrW,2029182310,1.4028,4.85,0.2751327679503115,0.12525238520682952,12.95170587896617,-6.1672335805098,2272.61,2.9530000000000003,137.45,213.43,99.46,56.99,51.38,137.45,53.62,142.36,0.3273923213940812,137.45,53.48,142.03,0.32779125432024553,137.45,53.55,142.19,0.32759178785716336,0.0013071895424836655,2.5667600373482724,0.9015616774872784,48.07999999999999
VZrNbTaW,309101932,1.3931000000000002,5.23,0.3871999354338788,0.07759761594275946,12.37392037589972,-4.73870960147304,2928.92,2.989,191.29,308.43,132.73,87.85,68.57,191.29,76.28,202.0,0.324009843882181,191.29,75.17,199.4,0.3262741895722914,191.29,75.73,200.7,0.3251420167272362,0.007329151535160116,2.5259474448699324,0.7805350028457598,64.16
VZrNbTaW,246132730,1.3958,5.24,0.37908574228002817,0.0674415302317496,12.39827838780967,-4.9309456493105825,3005.9,3.002,194.12,311.64,135.36,88.14,70.63,194.12,77.64,205.51,0.3235454545454546,194.12,76.73,203.39,0.3253728625832587,194.12,77.18,204.45,0.32445915856435664,0.005894927770939927,2.5151593677118425,0.8013387792148854,64.73000000000002
VZrNbTaW,731311714,1.4666,4.83,0.324291782196219,0.09471240679024057,12.377634728941135,-2.072386899876113,2741.59,3.11,145.79,222.2,107.58,57.31,57.36,145.79,57.34,152.07,0.32614056720098644,145.79,57.34,152.07,0.32614056720098644,145.79,57.34,152.07,0.32614056720098644,0.0,2.5425531914893615,1.0008724480893387,50.22
VZrNbTaW,1234162711,1.4680000000000002,4.77,0.3002189867413451,0.10114346246792227,12.560460138654053,-1.764228095672814,2720.23,3.113,141.78,210.82,107.26,51.78,61.13,141.78,57.39,151.7,0.3216704990367286,141.78,57.01,150.82,0.3227117238519748,141.78,57.2,151.26,0.3221911114443517,0.003321678321678344,2.4786713286713287,1.1805716492854383,46.13
VZrNbTaW,131963428,1.4312,5.09,0.4022810460362257,0.08983629556031349,12.244842190422588,-5.125771526704165,3006.3100000000004,3.055,177.14,278.6,126.41,76.1,73.23,177.14,74.37,195.73,0.3158520279304709,177.14,74.35,195.67,0.3158954718787659,177.14,74.36,195.7,0.31587374990461836,0.00013448090371174175,2.3821947283485745,0.9622864651773982,53.17999999999999
VZrNbTaW,2113123321,1.4164,5.08,0.3531248504424461,0.08287967181402202,12.81179960978459,-4.1089177188123145,2926.72,3.036,175.4,276.09,125.06,75.52,69.24,175.4,71.75,189.42,0.32001003428380304,175.4,71.62,189.12,0.3202970793884447,175.4,71.68,189.27,0.3201535568361239,0.0009067447862174475,2.446986607142857,0.916843220338983,55.82000000000001
VZrNbTaW,82133326,1.4533,4.8500000000000005,0.2271134298098639,0.08191526109340068,11.881342839083064,-0.2711995906898532,2803.5199999999995,3.102,151.07,229.73,111.74,58.99,61.01,151.07,60.2,159.43,0.3241171773046883,151.07,60.19,159.39,0.32414296844565643,151.07,60.19,159.41,0.32413007287517237,8.306337735696583e-05,2.5098853630171125,1.0342430920494998,50.73
VZrNbTaW,341319268,1.4099,4.949999999999998,0.2418532406233168,0.08806242104325772,12.469839048728526,-2.137212999830604,2692.36,3.0210000000000004,157.93,245.74,114.02,65.86,58.92,157.93,61.7,163.77,0.32716764085230354,157.93,61.51,163.34,0.32763870726695316,157.93,61.61,163.55,0.3274031740596284,0.0015420826231637434,2.5633825677649735,0.8946249620406924,55.099999999999994
VZrNbTaW,1025182918,1.4507,4.93,0.3511525451993762,0.09302961893934644,12.91283170790046,-3.3366853425045937,2864.4999999999995,3.0869999999999997,158.26,243.86,115.46,64.2,65.43,158.26,64.94,171.37,0.31951752760690727,158.26,64.93,171.36,0.3195419762465027,158.26,64.93,171.36,0.31952975192670496,7.700007700000697e-05,2.4373941167411055,1.019158878504673,50.02999999999999
VZrNbTaW,2825221114,1.4333,4.8900000000000015,0.31483854592473265,0.10538553031607327,12.92135375823675,-3.1328461667549083,2627.44,3.048,147.16,228.84,106.31,61.26,53.97,147.16,56.89,151.19,0.3287717960551398,147.16,56.67,150.67,0.32935862691960255,147.16,56.78,150.93,0.32906521148737117,0.0019373018668545161,2.5917576611482915,0.8809990205680706,52.34
VZrNbTaW,1721241622,1.4338000000000002,5.01,0.36635207110101065,0.0943586773964112,13.284090501780033,-4.2410155406037635,2817.29,3.055,162.65,256.95,115.51,70.72,60.53,162.65,64.61,171.16,0.3246072824670624,162.65,64.23,170.29,0.3255188525480821,162.65,64.42,170.72,0.32506306750757225,0.0029493945979509116,2.5248370071406394,0.855910633484163,54.980000000000004
VZrNbTaW,2120112226,1.4253000000000002,5.0600000000000005,0.3883124901416383,0.09609843911323432,13.100960923098176,-4.822076273873575,2871.03,3.04,169.76,268.44,120.43,74.0,66.11,169.76,69.27,182.93,0.32040445942442314,169.76,69.06,182.44,0.3208839091192032,169.76,69.16,182.68,0.3206441842718132,0.0015181088700932102,2.454598033545402,0.8933783783783784,54.32000000000001
VZrNbTaW,1524222613,1.4465,4.8900000000000015,0.30848460253309234,0.09458726129876054,13.099969734018385,-2.416828461214579,2778.92,3.0810000000000004,152.44,234.02,111.66,61.18,61.33,152.44,61.27,162.1,0.32277907402765194,152.44,61.27,162.09,0.32277907402765194,152.44,61.27,162.09,0.32277907402765194,0.0,2.4880039170882977,1.002451781627983,50.33
VZrNbTaW,93325285,1.4732,4.72,0.2235643978812369,0.09455030407143072,11.933619322762256,0.2716535228177968,2692.16,3.127,138.17,203.03,105.74,48.65,59.56,138.17,55.19,146.12,0.3237492016180541,138.17,54.65,144.86,0.32527282803308044,138.17,54.92,145.49,0.32451101482556727,0.004916241806263649,2.5158412235979606,1.2242548818088388,46.17999999999999
VZrNbTaW,183423817,1.4578000000000002,4.83,0.3503269330211424,0.10882628358994902,12.610470922605936,-3.456779762249373,2640.3100000000004,3.0860000000000003,141.39,217.1,103.53,56.78,54.23,141.39,55.25,146.65,0.3271348713028242,141.39,55.22,146.59,0.32721792277686224,141.39,55.24,146.62,0.32717639703984325,0.00027156694125102867,2.5595582910934103,0.9550898203592814,49.300000000000004
VZrNbTaW,27268327,1.4403,4.8100000000000005,0.2472977759705897,0.10453186117160644,12.110044444357117,-1.7978112460104658,2674.14,3.069,144.23,217.17,107.76,54.71,61.88,144.23,59.01,155.79,0.3199816961561928,144.23,58.8,155.29,0.3205456876030031,144.23,58.91,155.54,0.32026369187959797,0.0017825311942959074,2.4483109828552028,1.131054651800402,45.88
VZrNbTaW,308133019,1.3992,5.11,0.3293672114828675,0.07534825810859863,12.514312707057767,-3.7369588247184655,2871.69,3.0069999999999997,178.65,282.8,126.58,78.11,66.8,178.65,71.32,188.84,0.3238345381790637,178.65,70.91,187.86,0.3247289325379824,178.65,71.11,188.35,0.32428173535852306,0.0028826548548126036,2.5123048797637466,0.8552041992062476,59.78
VZrNbTaW,131963032,1.4288,5.13,0.4175049221266738,0.09063420987684506,12.266335026291266,-5.6096149116592935,3022.51,3.049,180.75,286.51,127.87,79.32,73.3,180.75,75.71,199.29,0.31622596931840247,180.75,75.59,199.03,0.3164816133626829,180.75,75.65,199.16,0.31635379134054264,0.0007931262392596849,2.389292795769993,0.9241048915784166,54.57000000000001
VZrNbTaW,321328522,1.4037000000000002,5.090000000000002,0.34445625266497915,0.08791649447060547,12.214702512978251,-4.100269210574703,2722.600000000001,3.0010000000000003,169.13,272.33,117.53,77.4,54.42,169.13,63.61,169.57,0.33289842381786333,169.13,61.75,165.16,0.3372544540886249,169.13,62.68,167.37,0.3350764389532441,0.01483726866624122,2.698308870453095,0.7031007751937984,63.11
VZrNbTaW,142026733,1.4288000000000003,5.13,0.410338884338299,0.09306212978435427,12.465923467673807,-5.756255459531305,2895.87,3.043,174.39,281.79,120.7,80.55,62.17,174.39,69.52,184.1,0.3240564207258432,174.39,68.41,181.51,0.326540789073329,174.39,68.97,182.81,0.32529860489958606,0.008047560356702671,2.528490648107873,0.7718187461204221,58.53
CrZrNbTaW,1024233013,1.445,4.99,0.30958682142494365,0.10207350292803714,12.7803843656093,-4.0315148064106365,2828.57,3.082,156.45,243.98,112.69,65.65,62.02,156.45,63.47,167.73,0.32131864419503775,156.45,63.42,167.62,0.32144264879779266,156.45,63.45,167.68,0.3213806464964152,0.00039404208369451615,2.465721040189125,0.9447067783701447,50.669999999999995
CrZrNbTaW,341393212,1.3837000000000002,5.329999999999999,0.2850135961669197,0.11428608839224486,12.203203501930725,-7.402529168238567,2761.5400000000004,2.978,175.38,290.79,117.68,86.56,63.43,175.38,72.68,191.58,0.3179419525065963,175.38,71.02,187.73,0.3216055998392391,175.38,71.85,189.66,0.3197737761729177,0.011551844119693882,2.440918580375783,0.7327865064695009,54.25000000000001
CrZrNbTaW,930281914,1.4564,4.93,0.3237572547449709,0.10673818435780144,12.679947984189546,-3.9270611018801658,2747.0,3.094,148.43,230.79,107.25,61.77,57.21,148.43,59.03,156.37,0.32442695114213194,148.43,58.95,156.17,0.32463707758210375,148.43,58.99,156.27,0.32453201436211787,0.0006780810306831522,2.5161891846075606,0.9261777561923263,50.04
CrZrNbTaW,2917212211,1.4001,5.23,0.2794233168509743,0.11752016848183976,13.001936987943143,-7.041474549704425,2701.71,3.003,164.29,269.57,111.65,78.96,56.07,164.29,65.23,172.81,0.3246819566385952,164.29,63.42,168.58,0.32899207248018125,164.29,64.32,170.7,0.32683701455938824,0.014069179945588824,2.554259950248756,0.7101063829787234,55.580000000000005
CrZrNbTaW,182826622,1.432,5.12,0.3734153719385424,0.12129303360045048,12.614383235184054,-7.011706624438778,2713.54,3.045,156.5,254.94,107.29,73.83,54.66,156.5,62.33,165.07,0.32420134253426847,156.5,61.0,161.95,0.327521206409048,156.5,61.66,163.51,0.32586127447165825,0.010784075245276886,2.5381122283490107,0.740349451442503,52.63000000000001
CrZrNbTaW,1132211422,1.4514,5.010000000000002,0.3831558951654013,0.11465618169117618,12.832818123952913,-5.989742053102112,2771.76,3.0789999999999997,153.43,242.77,108.75,67.01,58.71,153.43,62.03,163.99,0.32186207688773166,153.43,61.77,163.39,0.32252039995402826,153.43,61.9,163.69,0.32219123842087993,0.0021001615508885138,2.4786752827140552,0.876137889867184,50.04
CrZrNbTaW,153192322,1.4425,5.0600000000000005,0.3842925318035727,0.1202279085736752,12.766008996492411,-6.710414068122933,2803.78,3.065,157.25,249.06,111.35,68.85,62.87,157.25,65.26,171.99,0.3177128917524813,157.25,65.13,171.69,0.31803196244970944,157.25,65.2,171.84,0.31787242710109537,0.000997008973080832,2.41180981595092,0.9131445170660857,48.48
CrZrNbTaW,1710332713,1.4086,5.2,0.2875152169885969,0.09169536520457293,12.604843283376123,-5.624474231648801,2859.55,3.03,172.94,278.66,120.08,79.29,58.37,172.94,66.74,177.4,0.3290354532413416,172.94,65.26,173.91,0.3324030954663745,172.94,66.0,175.66,0.33071927435385806,0.011212121212121135,2.62030303030303,0.7361584058519358,61.71
CrZrNbTaW,823113226,1.4391,5.1099999999999985,0.3983743340126218,0.10045989249446767,12.452228020604466,-6.04352254173469,2979.84,3.068,172.19,272.43,122.07,75.18,69.93,172.19,72.03,189.65,0.3164373088685015,172.19,71.94,189.44,0.3166386297599021,172.19,71.99,189.55,0.3165379693142018,0.0006251302354657458,2.3918599805528546,0.9301675977653632,52.139999999999986
CrZrNbTaW,1520301619,1.4256000000000002,5.1400000000000015,0.3456999276829545,0.10632328061153873,13.106184487000794,-6.0653324673665185,2806.05,3.0460000000000003,164.42,265.7,113.77,75.97,57.41,164.42,64.83,171.9,0.32575391065957104,164.42,63.63,169.07,0.32861067715347736,164.42,64.23,170.48,0.3271822939065242,0.009341429238673484,2.5598629923711655,0.755693036725023,56.36
CrZrNbTaW,92632258,1.4531999999999998,4.91,0.2591235226682441,0.10089479669437867,12.306425248747372,-2.5222647249764467,2747.58,3.096,147.84,228.27,107.63,60.32,57.14,147.84,58.41,154.84,0.3254437869822485,147.84,58.37,154.74,0.32554942318037816,147.84,58.39,154.79,0.32549660508131334,0.00034252440486383926,2.5319404007535535,0.9472811671087533,50.489999999999995
CrZrNbTaW,2029281112,1.4361000000000002,5.03,0.3034465191759496,0.12351433115229993,12.758110685519656,-5.926332013267244,2628.42,3.056,146.1,233.86,102.23,65.81,50.82,146.1,56.82,150.9,0.32785991274842463,146.1,55.92,148.78,0.3302780138399903,146.1,56.37,149.84,0.32906896329420743,0.007982969664715261,2.591804151144226,0.7722230664032822,51.410000000000004
CrZrNbTaW,211332295,1.4113,5.13,0.20452567076042066,0.10193777513758087,12.19126617812792,-4.916110715903937,2753.29,3.034,161.31,258.12,112.91,72.6,54.72,161.31,61.88,164.58,0.32994082189773,161.31,60.7,161.81,0.3328222830178286,161.31,61.29,163.2,0.33138155245777934,0.009626366454560284,2.6319138521781693,0.7537190082644628,58.19
